ID,cardID,layout,name,manaCost,cmc,colors,rarity,type,types,subtypes,text,flavorText,power,toughness,colorIdentity,multiverseID,expansion,price,inventory,foilPrice,foilInventory,priceLastUpdated,onlineOnlyVersion,backroom,showcase,foilBackroom,foilShowcase
179802,2a2a7bc1db3e23f4a98612ffe42cd18272f113c2,normal,Sandstorm,{G},1,Green,Common,Instant,Instant,,Sandstorm deals 1 damage to each attacking creature.,"Even the landscape turned against Sarsour, first rising up and pelting him, then rearranging itself so he could no longer find his way.",,,G,2236,Fourth Edition,-1,0,-1,0,1517693342551,0,0,0,0,0
179803,4f6ec6d798eba66bfd6ef5bea754874b7177ab0c,normal,Scryb Sprites,{G},1,Green,Common,Creature — Faerie,Creature,Faerie,Flying,The only sound was the gentle clicking of the Faeries' wings. Then those intruders who were still standing turned and fled. One thing was certain: they didn't think the Scryb were very funny anymore.,1,1,G,2237,Fourth Edition,-1,0,-1,0,1517693342920,0,0,0,0,0
179804,06f9bba1089bfe991af8c39105afc4f2b8a1c927,normal,Shanodin Dryads,{G},1,Green,Common,Creature — Nymph Dryad,Creature,"Nymph,Dryad",Forestwalk (This creature can't be blocked as long as defending player controls a Forest.),"Moving without sound, swift figures pass through branches and undergrowth completely unhindered. One with the trees around them, the Dryads of Shanodin Forest are seen only when they wish to be.",1,1,G,2238,Fourth Edition,-1,0,-1,0,1517693343279,0,0,0,0,0
179805,59fc361fa5438bfca27f8a4be8fa960955015e5c,normal,Stream of Life,{X}{G},1,Green,Common,Sorcery,Sorcery,,Target player gains X life.,,,,G,2239,Fourth Edition,-1,0,-1,0,1517693343639,0,0,0,0,0
179806,07ea36d180bd39c555167a26a370a767254f668f,normal,Sylvan Library,{1}{G},2,Green,Rare,Enchantment,Enchantment,,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",,,,G,2240,Fourth Edition,-1,0,-1,0,1517693343976,0,0,0,0,0
179807,0dce98a73e4b58e376064ff4abae5c3222214cef,normal,Thicket Basilisk,{3}{G}{G},5,Green,Uncommon,Creature — Basilisk,Creature,Basilisk,"Whenever Thicket Basilisk blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.","Moss-covered statues littered the area, a macabre monument to the Basilisk's power.",2,4,G,2241,Fourth Edition,-1,0,-1,0,1517693344348,0,0,0,0,0
179808,b52dc220034df64f3b44772d4e83ac82c702813e,normal,Timber Wolves,{G},1,Green,Rare,Creature — Wolf,Creature,Wolf,"Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)","Though many think of Wolves as solitary predators, they are actually extremely social animals. During a hunt they often call to each other, which can be quite unsettling for their prey.",1,1,G,2242,Fourth Edition,-1,0,-1,0,1517693344730,0,0,0,0,0
179809,122aa5ab1b59ac81d874d266b3588eb31bc0051a,normal,Titania's Song,{3}{G},4,Green,Rare,Enchantment,Enchantment,,"Each noncreature artifact loses all abilities and becomes an artifact creature with power and toughness each equal to its converted mana cost. If Titania's Song leaves the battlefield, this effect continues until end of turn.",,,,G,2243,Fourth Edition,-1,0,-1,0,1517693345079,0,0,0,0,0
179810,4ba528f1f5e5bb167ca4bae64c6790d7307bac08,normal,Tranquility,{2}{G},3,Green,Common,Sorcery,Sorcery,,Destroy all enchantments.,,,,G,2244,Fourth Edition,-1,0,-1,0,1517693345423,0,0,0,0,0
179811,05f65d10ce22e6957a7ba2b7400c25e92ffc3fae,normal,Tsunami,{3}{G},4,Green,Uncommon,Sorcery,Sorcery,,Destroy all Islands.,,,,G,2245,Fourth Edition,-1,0,-1,0,1517693345762,0,0,0,0,0
179812,a88f361739038985e5b04a8df2e5efff69382b62,normal,Untamed Wilds,{2}{G},3,Green,Uncommon,Sorcery,Sorcery,,Search your library for a basic land card and put that card onto the battlefield. Then shuffle your library.,,,,G,2246,Fourth Edition,-1,0,-1,0,1517693346100,0,0,0,0,0
179813,7dca6865a0b6acada4855e2435b3423b878b441d,normal,Venom,{1}{G}{G},3,Green,Common,Enchantment — Aura,Enchantment,Aura,"Enchant creature
Whenever enchanted creature blocks or becomes blocked by a non-Wall creature, destroy the other creature at end of combat.","""I told him it was just a flesh wound, but the next time I looked at him, poor Tadhg was dead and gone.""
—Maeveen O'Donagh, Memoirs of a Soldier",,,G,2247,Fourth Edition,-1,0,-1,0,1517693346478,0,0,0,0,0
179814,99e9b5b3c314c0869a90b072e068fb919714e511,normal,Verduran Enchantress,{1}{G}{G},3,Green,Rare,Creature — Human Druid,Creature,"Human,Druid","Whenever you cast an enchantment spell, you may draw a card.","Some say magic was first practiced by women, who have always felt strong ties to the land.",0,2,G,2248,Fourth Edition,-1,0,-1,0,1517693346815,0,0,0,0,0
179815,10ad3368f93c8a10dd61676c3ff2eebb14d8998e,normal,Wall of Brambles,{2}{G},3,Green,Uncommon,Creature — Plant Wall,Creature,"Plant,Wall",Defender (This creature can't attack.)
{G}: Regenerate Wall of Brambles.,"""What else, when chaos
draws all forces inward
to shape a single leaf.""
—Conrad Aiken",2,3,G,2249,Fourth Edition,-1,0,-1,0,1517693347146,0,0,0,0,0
179816,01839e0c15cd539febd8df61cd040fc65b4bb87e,normal,Wall of Ice,{2}{G},3,Green,Uncommon,Creature — Wall,Creature,Wall,Defender (This creature can't attack.),"""And through the drifts the snowy cliffs
Did send a dismal sheen:
Nor shapes of men nor beasts we ken—
The ice was all between.""
—Samuel Coleridge, ""The Rime of the Ancient Mariner""",0,7,G,2250,Fourth Edition,-1,0,-1,0,1517693347484,0,0,0,0,0
179817,06c243aa62b35ec910ddf8ec8a98df550967b23a,normal,Wall of Wood,{G},1,Green,Common,Creature — Wall,Creature,Wall,Defender (This creature can't attack.),"Everybody knows that to ward off trouble, you knock on wood. But usually it's better to make a wall out of the wood and let trouble do the knocking.",0,3,G,2251,Fourth Edition,-1,0,-1,0,1517693347831,0,0,0,0,0
179818,7499b34c128d7a5eaff0342fac2c0d7c99735925,normal,Wanderlust,{2}{G},3,Green,Uncommon,Enchantment — Aura,Enchantment,Aura,"Enchant creature
At the beginning of the upkeep of enchanted creature's controller, Wanderlust deals 1 damage to that player.",,,,G,2252,Fourth Edition,-1,0,-1,0,1517693348163,0,0,0,0,0
179819,29b6cf8c1d1df852fe3163be7b639477c162206f,normal,War Mammoth,{3}{G},4,Green,Common,Creature — Elephant,Creature,Elephant,Trample,I didn't think Mammoths could ever hold a candle to a well-trained battle horse. Then one day I turned my back on a drunken soldier. His blow never landed; Mi'cha flung the brute over ten meters.,3,3,G,2253,Fourth Edition,-1,0,-1,0,1517693348527,0,0,0,0,0
179820,172169e27a7de50d089f6fc7dfd2e41c276a1a7d,normal,Web,{G},1,Green,Rare,Enchantment — Aura,Enchantment,Aura,Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.)
Enchanted creature gets +0/+2 and has reach. (It can block creatures with flying.),,,,G,2254,Fourth Edition,-1,0,-1,0,1517693348797,0,0,0,0,0
179821,c26feded16b0cfdcb62dea2e98fcb58acfa55cd8,normal,Whirling Dervish,{G}{G},2,Green,Uncommon,Creature — Human Monk,Creature,"Human,Monk","Protection from black
At the beginning of each end step, if Whirling Dervish dealt damage to an opponent this turn, put a +1/+1 counter on it.",,1,1,G,2255,Fourth Edition,-1,0,-1,0,1517693349135,0,0,0,0,0
179822,3af378b633a304191b42b593987da1e2efed0761,normal,Wild Growth,{G},1,Green,Common,Enchantment — Aura,Enchantment,Aura,"Enchant land
Whenever enchanted land is tapped for mana, its controller adds {G} to his or her mana pool (in addition to the mana the land produces).",,,,G,2256,Fourth Edition,-1,0,-1,0,1517693349477,0,0,0,0,0
179823,4bcd4e57a188bef1a3fdbf4a3d593dffa1419a0f,normal,Winter Blast,{X}{G},1,Green,Uncommon,Sorcery,Sorcery,,Tap X target creatures. Winter Blast deals 2 damage to each of those creatures with flying.,"""Blow, winds, and crack your cheeks! rage! blow!"" —William Shakespeare, King Lear",,,G,2257,Fourth Edition,-1,0,-1,0,1517693349812,0,0,0,0,0
179824,2f8320f6a6bb185e3e11b85ebb344f1ea976f269,normal,Ali Baba,{R},1,Red,Uncommon,Creature — Human Rogue,Creature,"Human,Rogue",{R}: Tap target Wall.,"""When he reached the entrance of the cavern, he pronounced the words, 'Open, Sesame!'""
—The Arabian Nights, Junior Classics trans.",1,1,R,2258,Fourth Edition,-1,0,-1,0,1517693350542,0,0,0,0,0
179825,d83096a82a172b27670e893f5d05f231b7939101,normal,Ball Lightning,{R}{R}{R},3,Red,Rare,Creature — Elemental,Creature,Elemental,"Trample (This creature can deal excess combat damage to defending player or planeswalker while attacking.)
Haste (This creature can attack and {T} as soon as it comes under your control.)
At the beginning of the end step, sacrifice Ball Lightning.",,6,1,R,2259,Fourth Edition,-1,0,-1,0,1517693350895,0,0,0,0,0
179826,a936d55f39cc2671055a2c06d5977360a77ec38a,normal,Bird Maiden,{2}{R},3,Red,Common,Creature — Human Bird,Creature,"Human,Bird",Flying,"Four things that never meet do here unite
To shed my blood and to ravage my heart,
A radiant brow and tresses that beguile
And rosy cheeks and a glittering smile.""
—The Arabian Nights, trans. Haddawy",1,2,R,2260,Fourth Edition,-1,0,-1,0,1517693351238,0,0,0,0,0
179827,752b4048eb426185873ed877e4494eda81f971f9,normal,Blood Lust,{1}{R},2,Red,Common,Instant,Instant,,"If target creature has toughness 5 or greater, it gets +4/-4 until end of turn. Otherwise, it gets +4/-X until end of turn, where X is its toughness minus 1.",,,,R,2261,Fourth Edition,-1,0,-1,0,1517693351571,0,0,0,0,0
179828,abbf5e6bf9ba1582c85956413fc565704aad9af6,normal,Brothers of Fire,{1}{R}{R},3,Red,Common,Creature — Human Shaman,Creature,"Human,Shaman",{1}{R}{R}: Brothers of Fire deals 1 damage to target creature or player and 1 damage to you.,Fire is never a gentle master.,2,2,R,2262,Fourth Edition,-1,0,-1,0,1517693351919,0,0,0,0,0
179829,4469cb83a16579e57c683dfe80223705dc4dbe0e,normal,Burrowing,{R},1,Red,Uncommon,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature has mountainwalk. (It can't be blocked as long as defending player controls a Mountain.),,,,R,2263,Fourth Edition,-1,0,-1,0,1517693352247,0,0,0,0,0
179830,bd9b629fd7a65cf05afa4a0fb59c98ef7185c9b0,normal,Cave People,{1}{R}{R},3,Red,Uncommon,Creature — Human,Creature,Human,"Whenever Cave People attacks, it gets +1/-2 until end of turn.
{1}{R}{R}, {T}: Target creature gains mountainwalk until end of turn. (It can't be blocked as long as defending player controls a Mountain.)",,1,4,R,2264,Fourth Edition,-1,0,-1,0,1517693352591,0,0,0,0,0
179831,95a8f84e07bad16cfa30145a15eb8ff409f8b445,normal,Chaoslace,{R},1,Red,Rare,Instant,Instant,,Target spell or permanent becomes red. (Its mana symbols remain unchanged.),,,,R,2265,Fourth Edition,-1,0,-1,0,1517693352924,0,0,0,0,0
179832,47aebb8a528bbd99a6bd017c20f18d5d4c48d135,normal,Crimson Manticore,{2}{R}{R},4,Red,Rare,Creature — Manticore,Creature,Manticore,"Flying
{R}, {T}: Crimson Manticore deals 1 damage to target attacking or blocking creature.","Noted neither for their good looks nor their charm, Manticores can be fearsome allies.  As dinner companions, however, they are best left alone.",2,2,R,2266,Fourth Edition,-1,0,-1,0,1517693353276,0,0,0,0,0
179833,7b485e66f4d3ddb7b47941afe1269726d1c44e3d,normal,Detonate,{X}{R},1,Red,Uncommon,Sorcery,Sorcery,,Destroy target artifact with converted mana cost X. It can't be regenerated. Detonate deals X damage to that artifact's controller.,,,,R,2267,Fourth Edition,-1,0,-1,0,1517693353644,0,0,0,0,0
179834,01529ad1f624e5c4aa5eb8ec527d876b34ed433c,normal,Disintegrate,{X}{R},1,Red,Common,Sorcery,Sorcery,,"Disintegrate deals X damage to target creature or player. That creature can't be regenerated this turn. If the creature would die this turn, exile it instead.",,,,R,2268,Fourth Edition,-1,0,-1,0,1517693354012,0,0,0,0,0
179835,a9d84a1119bc6a15bb6ae9c4a60fea55765c4a71,normal,Dragon Whelp,{2}{R}{R},4,Red,Uncommon,Creature — Dragon,Creature,Dragon,"Flying
{R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.","""O to be a dragon . . . of silkworm size or immense . . ."" —Marianne Moore, ""O to Be a Dragon""",2,3,R,2269,Fourth Edition,-1,0,-1,0,1517693354359,0,0,0,0,0
179836,1d0d46b375401b5afc98fd3e92ee4f18f1b46032,normal,Dwarven Warriors,{2}{R},3,Red,Common,Creature — Dwarf Warrior,Creature,"Dwarf,Warrior",{T}: Target creature with power 2 or less can't be blocked this turn.,,1,1,R,2270,Fourth Edition,-1,0,-1,0,1517693354720,0,0,0,0,0
179837,e3c41787769f6c28b451be219eef479ddcf18763,normal,Earth Elemental,{3}{R}{R},5,Red,Uncommon,Creature — Elemental,Creature,Elemental,,"Earth Elementals have the eternal strength of stone and the endurance of mountains. Primordially connected to the land they inhabit, they take a long-term view of things, scorning the impetuous haste of short-lived mortal creatures.",4,5,R,2271,Fourth Edition,-1,0,-1,0,1517693355055,0,0,0,0,0
179838,d1c413dca962b49a2836c2a11e2d17cff39ae08c,normal,Earthquake,{X}{R},1,Red,Rare,Sorcery,Sorcery,,Earthquake deals X damage to each creature without flying and each player.,,,,R,2272,Fourth Edition,-1,0,-1,0,1517693355396,0,0,0,0,0
179839,29fdc4a50962b3be1544b7c28e1e4ada1aeba8ad,normal,Eternal Warrior,{R},1,Red,Common,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature has vigilance.,Warriors of the Tsunami-nito School spend years in training to master the way of effortless effort.,,,R,2273,Fourth Edition,-1,0,-1,0,1517693355728,0,0,0,0,0
179840,c88b073e4f64ff32100c6f8ff911ad2936132428,normal,Fire Elemental,{3}{R}{R},5,Red,Uncommon,Creature — Elemental,Creature,Elemental,,"Fire Elementals are ruthless infernos, annihilating and consuming their foes in a frenzied holocaust. Crackling and blazing, they sear swift, terrible paths, leaving the land charred and scorched in their wake.",5,4,R,2274,Fourth Edition,-1,0,-1,0,1517693356075,0,0,0,0,0
179841,919807f2794264ec6647b5c57fe2ba4f34ae74eb,normal,Fireball,{X}{R},1,Red,Common,Sorcery,Sorcery,,"Fireball deals X damage divided evenly, rounded down, among any number of target creatures and/or players.
Fireball costs {1} more to cast for each target beyond the first.",,,,R,2275,Fourth Edition,-1,0,-1,0,1517693356415,0,0,0,0,0
179842,482641561751d8a11fee9f34578efb0796a7f887,normal,Firebreathing,{R},1,Red,Common,Enchantment — Aura,Enchantment,Aura,Enchant creature
{R}: Enchanted creature gets +1/+0 until end of turn.,"""And topples round the dreary west
A looming bastion fringed with fire.""
—Alfred, Lord Tennyson, ""In Memoriam""",,,R,2276,Fourth Edition,-1,0,-1,0,1517693356791,0,0,0,0,0
179843,1e2aedc28461b06e021b51715ca7b893b9144e8a,normal,Fissure,{3}{R}{R},5,Red,Common,Instant,Instant,,Destroy target creature or land. It can't be regenerated.,"Must not all things at the last be swallowed up in death?"
—Plato,,,R,2277,Fourth Edition,-1,0,-1,0,1517693357135,0,0,0,0,0
179844,002fd083a9e6ec22c3402bcf196e547824006197,normal,Flashfires,{3}{R},4,Red,Uncommon,Sorcery,Sorcery,,Destroy all Plains.,,,,R,2278,Fourth Edition,-1,0,-1,0,1517693357475,0,0,0,0,0
179845,2faf45d2132493b1457065537de8b3bbc604ac32,normal,Giant Strength,{R}{R},2,Red,Common,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature gets +2/+2.,"""O! it is excellent
To have a giant's strength, but it is tyrannous
To use it like a giant.""
—William Shakespeare, Measure for Measure",,,R,2279,Fourth Edition,-1,0,-1,0,1517693357827,0,0,0,0,0
179847,e6aeda22a4c8bd6b7038fb320da5d46b77cca378,normal,Goblin King,{1}{R}{R},3,Red,Rare,Creature — Goblin,Creature,Goblin,Other Goblin creatures get +1/+1 and have mountainwalk. (They can't be blocked as long as defending player controls a Mountain.),"To become king of the Goblins, one must assassinate the previous king. Thus, only the most foolish seek positions of leadership.",2,2,R,2281,Fourth Edition,-1,0,-1,0,1517693358174,0,0,0,0,0
179849,0f20ac84ffd05ad4bec29815f9bf3eef1a713b72,normal,Gray Ogre,{2}{R},3,Red,Common,Creature — Ogre,Creature,Ogre,,"The Ogre philosopher Gnerdel believed the purpose of life was to live as high on the food chain as possible. She refused to eat vegetarians, preferring to live entirely on creatures that preyed on sentient beings.",2,2,R,2283,Fourth Edition,-1,0,-1,0,1517693358502,0,0,0,0,0
179850,cf5867b90a518ea3cc1fc820d9123d74da2ff76d,normal,Hill Giant,{3}{R},4,Red,Common,Creature — Giant,Creature,Giant,,"Fortunately, Hill Giants have large blind spots in which a human can easily hide. Unfortunately, these blind spots are beneath the bottoms of their feet.",3,3,R,2284,Fourth Edition,-1,0,-1,0,1517693358833,0,0,0,0,0
179851,0f8773c3947a00a5922b479bb25f10b18a30495e,normal,Hurloon Minotaur,{1}{R}{R},3,Red,Common,Creature — Minotaur,Creature,Minotaur,,"The Minotaurs of the Hurloon Mountains are known for their love of battle. They are also known for their hymns to the dead, sung for friend and foe alike. These hymns can last for days, filling the mountain valleys with their low, haunting sounds.",2,3,R,2285,Fourth Edition,-1,0,-1,0,1517693359182,0,0,0,0,0
179852,53fb312ef38c65fa3becfda249e968542bbb07f6,normal,Hurr Jackal,{R},1,Red,Rare,Creature — Jackal,Creature,Jackal,{T}: Target creature can't be regenerated this turn.,,1,1,R,2286,Fourth Edition,-1,0,-1,0,1517693359549,0,0,0,0,0
179853,11b01b1de6577f4a4796a8d341f7a339196b7489,normal,Immolation,{R},1,Red,Common,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature gets +2/-2.,,,,R,2287,Fourth Edition,-1,0,-1,0,1517693359880,0,0,0,0,0
179854,e205b052f6245dd9d08c070d0a548d1e00e1b496,normal,Inferno,{5}{R}{R},7,Red,Rare,Instant,Instant,,Inferno deals 6 damage to each creature and each player.,"""Any scrap of compassion that still existed in my soul was permanently snuffed out when they cast me out into the flames.""
—Mairsil, called the Pretender",,,R,2288,Fourth Edition,-1,0,-1,0,1517693360234,0,0,0,0,0
179855,8372c1ae9f5d0e07200d950d97c3b3099d6e7bf1,normal,Ironclaw Orcs,{1}{R},2,Red,Common,Creature — Orc,Creature,Orc,Ironclaw Orcs can't block creatures with power 2 or greater.,"Generations of genetic weeding have given rise to the deviously cowardly Ironclaw clan. To say that Orcs in general are vicious, depraved, and ignoble does not do justice to the Ironclaw.",2,2,R,2289,Fourth Edition,-1,0,-1,0,1517693360563,0,0,0,0,0
179856,e07a3635c0f6c8d9b093f82b36f27b19aa26a966,normal,Keldon Warlord,{2}{R}{R},4,Red,Uncommon,Creature — Human Barbarian,Creature,"Human,Barbarian",Keldon Warlord's power and toughness are each equal to the number of non-Wall creatures you control.,,*,*,R,2290,Fourth Edition,-1,0,-1,0,1517693360896,0,0,0,0,0
179858,c7436a97f4bc8d6083ddf99a8a4c283f054ed279,normal,Magnetic Mountain,{1}{R}{R},3,Red,Rare,Enchantment,Enchantment,,"Blue creatures don't untap during their controllers' untap steps.
At the beginning of each player's upkeep, that player may choose any number of tapped blue creatures he or she controls and pay {4} for each creature chosen this way. If the player does, untap those creatures.",,,,R,2292,Fourth Edition,-1,0,-1,0,1517693361226,0,0,0,0,0
179859,a4d32a522c2b9be595f1dbab010146e758f33c1f,normal,Mana Clash,{R},1,Red,Rare,Sorcery,Sorcery,,You and target opponent each flip a coin. Mana Clash deals 1 damage to each player whose coin comes up tails. Repeat this process until both players' coins come up heads on the same flip.,,,,R,2293,Fourth Edition,-1,0,-1,0,1517693361557,0,0,0,0,0
179860,c963b8698cfbc7014c6adad21b0405c80c04c8a9,normal,Mana Flare,{2}{R},3,Red,Rare,Enchantment,Enchantment,,"Whenever a player taps a land for mana, that player adds one mana to his or her mana pool of any type that land produced.",,,,R,2294,Fourth Edition,-1,0,-1,0,1517693361887,0,0,0,0,0
179861,71c9f10a14cbca0927edf92b612860acdba82c83,normal,Manabarbs,{3}{R},4,Red,Rare,Enchantment,Enchantment,,"Whenever a player taps a land for mana, Manabarbs deals 1 damage to that player.",,,,R,2295,Fourth Edition,-1,0,-1,0,1517693362217,0,0,0,0,0
179863,788124841d35698ed3797e7093dbf454538873ab,normal,Orcish Artillery,{1}{R}{R},3,Red,Uncommon,Creature — Orc Warrior,Creature,"Orc,Warrior",{T}: Orcish Artillery deals 2 damage to target creature or player and 3 damage to you.,"In a rare display of ingenuity, the Orcs invented an incredibly destructive weapon. Most Orcish artillerists are those who dared criticize its effectiveness.",1,3,R,2297,Fourth Edition,-1,0,-1,0,1517693362565,0,0,0,0,0
179864,3db7c2919a6c8f3840cee348a2da19a7841d9410,normal,Orcish Oriflamme,{3}{R},4,Red,Uncommon,Enchantment,Enchantment,,Attacking creatures you control get +1/+0.,,,,R,2298,Fourth Edition,-1,0,-1,0,1517693362906,0,0,0,0,0
179865,4436b623a264d73acf71cc8021506a777d7d3ce1,normal,Power Surge,{R}{R},2,Red,Rare,Enchantment,Enchantment,,"At the beginning of each player's upkeep, Power Surge deals X damage to that player, where X is the number of untapped lands he or she controlled at the beginning of this turn.",,,,R,2299,Fourth Edition,-1,0,-1,0,1517693363245,0,0,0,0,0
179866,a7d61e541304dfb5c0684817280b9fcdbae5708c,normal,Pyrotechnics,{4}{R},5,Red,Uncommon,Sorcery,Sorcery,,Pyrotechnics deals 4 damage divided as you choose among any number of target creatures and/or players.,"""Hi! ni! ya! Behold the man of flint, that's me!
Four lightnings zigzag from me, strike and return."" —Navajo war chant",,,R,2300,Fourth Edition,-1,0,-1,0,1517693363602,0,0,0,0,0
179867,f02a2e5ea91f1f3dbca5935c2b91730927b31fc2,normal,Red Elemental Blast,{R},1,Red,Common,Instant,Instant,,Choose one —
• Counter target blue spell.
• Destroy target blue permanent.,,,,R,2301,Fourth Edition,-1,0,-1,0,1517693363970,0,0,0,0,0
179868,929df4921e4ee9f5373d38c0703a5e075c652ef9,normal,Shatter,{1}{R},2,Red,Common,Instant,Instant,,Destroy target artifact.,,,,R,2302,Fourth Edition,-1,0,-1,0,1517693364370,0,0,0,0,0
179869,13325562748a761d3c519d96fe37128a91a2e41d,normal,Shivan Dragon,{4}{R}{R},6,Red,Rare,Creature — Dragon,Creature,Dragon,Flying (This creature can't be blocked except by creatures with flying or reach.)
{R}: Shivan Dragon gets +1/+0 until end of turn.,"While it's true most Dragons are cruel, the Shivan Dragon seems to take particular glee in the misery of others, often tormenting its victims much like a cat plays with a mouse before delivering the final blow.",5,5,R,2303,Fourth Edition,-1,0,-1,0,1517693364707,0,0,0,0,0
179870,85da0de3a7d9ed2265fda049f944abdcba52da9b,normal,Sisters of the Flame,{1}{R}{R},3,Red,Common,Creature — Human Shaman,Creature,"Human,Shaman",{T}: Add {R} to your mana pool.,We are many wicks sharing a common tallow; we feed the skies with the ashes of our prey.,2,2,R,2304,Fourth Edition,-1,0,-1,0,1517693365045,0,0,0,0,0
179871,42ba85a8b2925da60a032785064743b928b44229,normal,Smoke,{R}{R},2,Red,Rare,Enchantment,Enchantment,,Players can't untap more than one creature during their untap steps.,,,,R,2305,Fourth Edition,-1,0,-1,0,1517693365416,0,0,0,0,0
179872,b5883a946e2c9ec4b098ea86edbceb942da2ee7e,normal,Stone Giant,{2}{R}{R},4,Red,Uncommon,Creature — Giant,Creature,Giant,{T}: Target creature you control with toughness less than Stone Giant's power gains flying until end of turn. Destroy that creature at the beginning of the next end step.,,3,4,R,2306,Fourth Edition,-1,0,-1,0,1517693365762,0,0,0,0,0
179873,5f6ea714728dbbc28fc41341583b0fa9bc67917c,normal,Stone Rain,{2}{R},3,Red,Common,Sorcery,Sorcery,,Destroy target land.,,,,R,2307,Fourth Edition,-1,0,-1,0,1517693366094,0,0,0,0,0
179874,b19b4339494e737bcfad78993585af685514f626,normal,Tempest Efreet,{1}{R}{R}{R},4,Red,Rare,Creature — Efreet,Creature,Efreet,"Remove Tempest Efreet from your deck before playing if you're not playing for ante.
{T}, Sacrifice Tempest Efreet: Target opponent may pay 10 life. If that player doesn't, he or she reveals a card at random from his or her hand. Exchange ownership of the revealed card and Tempest Efreet. Put the revealed card into your hand and Tempest Efreet from anywhere into that player's graveyard. This change in ownership is permanent.",,3,3,R,2308,Fourth Edition,-1,0,-1,0,1517693366423,0,0,0,0,0
179875,16dfde0406c517fe593a8fdcb2f3a73e5275c11d,normal,The Brute,{1}{R},2,Red,Common,Enchantment — Aura,Enchantment,Aura,Enchant creature
Enchanted creature gets +1/+0.
{R}{R}{R}: Regenerate enchanted creature.,"""Union may be strength, but it is mere blind brute strength unless wisely directed.""
—Samuel Butler",,,R,2309,Fourth Edition,-1,0,-1,0,1517693366762,0,0,0,0,0
179876,f3682f03fd70ff3a9cc9f878b0ba460bd42354d5,normal,Tunnel,{R},1,Red,Uncommon,Instant,Instant,,Destroy target Wall. It can't be regenerated.,,,,R,2310,Fourth Edition,-1,0,-1,0,1517693367103,0,0,0,0,0
179877,b0c89cb5cdc9e7104dc79af0e0077fc0fb932782,normal,Uthden Troll,{2}{R},3,Red,Uncommon,Creature — Troll,Creature,Troll,{R}: Regenerate Uthden Troll.,"""Oi oi oi, me gotta hurt in 'ere,
Oi oi oi, me smell a ting is near,
Gonna bosh 'n gonna nosh
'n da hurt'll disappear.""
—Troll chant",2,2,R,2311,Fourth Edition,-1,0,-1,0,1517693367433,0,0,0,0,0
179878,796f5defe10bfc0025b198162567552fcd236c7e,normal,Wall of Dust,{2}{R},3,Red,Uncommon,Creature — Wall,Creature,Wall,"Defender (This creature can't attack.)
Whenever Wall of Dust blocks a creature, that creature can't attack during its controller's next turn.",An ever-moving swarm of dust engulfs and disorients anything that comes near.,1,4,R,2312,Fourth Edition,-1,0,-1,0,1517693368034,0,0,0,0,0
179879,0c1c5086e4da1543411d69a8b6ae305a34dabbd4,normal,Wall of Fire,{1}{R}{R},3,Red,Uncommon,Creature — Wall,Creature,Wall,Defender (This creature can't attack.)
{R}: Wall of Fire gets +1/+0 until end of turn.,"Conjured from the bowels of hell, the fiery wall forms an impassable barrier, searing the soul of any creature attempting to pass through its terrible bursts of flame.",0,5,R,2313,Fourth Edition,-1,0,-1,0,1517693368403,0,0,0,0,0
179880,5ba5a04abe20c72163b6792106f0103cf531ab08,normal,Wall of Stone,{1}{R}{R},3,Red,Uncommon,Creature — Wall,Creature,Wall,Defender (This creature can't attack.),"The Earth herself lends her strength to these walls of living stone, which possess the stability of ancient mountains. These mighty bulwarks thwart ground-based troops, providing welcome relief for weary warriors who defend the land.",0,8,R,2314,Fourth Edition,-1,0,-1,0,1517693368740,0,0,0,0,0
179881,8d3e20fddfde909dbe432f42c9fde06d3ed79ff8,normal,Winds of Change,{R},1,Red,Rare,Sorcery,Sorcery,,"Each player shuffles the cards from his or her hand into his or her library, then draws that many cards.","""'Tis the set of sails, and not the gales, Which tells us the way to go.""
—Ella Wheeler Wilcox",,,R,2315,Fourth Edition,-1,0,-1,0,1517693369078,0,0,0,0,0
179882,bd825fbb3ea5484e549ede70a404be52dae47fdc,normal,Alabaster Potion,{X}{W}{W},2,White,Common,Instant,Instant,,Choose one —
• Target player gains X life.
• Prevent the next X damage that would be dealt to target creature or player this turn.,"""Healing is a matter of time, but it is sometimes also a matter of opportunity.""
—D'Avenant proverb",,,W,2316,Fourth Edition,-1,0,-1,0,1517693369449,0,0,0,0,0
